Sentiment,Probability
0.0,0.99964439868927
0.0,0.9998487234115601
0.0,0.999666690826416
1.0,0.9983972907066345
1.0,0.9918555021286011
0.0,0.9997575879096985
0.0,0.9997575879096985
0.0,0.9998482465744019
0.0,0.9998218417167664
1.0,0.9996374845504761
0.0,0.988545835018158
0.0,0.6756815314292908
0.0,0.9997273087501526
0.0,0.995290994644165
0.0,0.9998306035995483
0.0,0.9994242191314697
1.0,0.8812605142593384
0.0,0.999843955039978
0.0,0.9944359064102173
0.0,0.9854400753974915
0.0,0.7205231785774231
0.0,0.9995194673538208
0.0,0.999834418296814
0.0,0.9997816681861877
0.0,0.9930643439292908
0.0,0.9998443126678467
0.0,0.9875614643096924
0.0,0.9975734353065491
0.0,0.9992938041687012
0.0,0.9616437554359436
0.0,0.9998146891593933
0.0,0.9980006814002991
0.0,0.9998410940170288
0.0,0.9996927976608276
0.0,0.9906162619590759
0.0,0.9998348951339722
0.0,0.9998410940170288
0.0,0.9998459815979004
0.0,0.9998204112052917
0.0,0.9994667172431946
0.0,0.9995161294937134
0.0,0.9950507283210754
0.0,0.9997326731681824
0.0,0.9986158609390259
1.0,0.9923112988471985
0.0,0.9998518228530884
0.0,0.9998362064361572
0.0,0.9998461008071899
0.0,0.9991692304611206
0.0,0.9990924596786499
0.0,0.9998536109924316
1.0,0.9959526062011719
0.0,0.9997915625572205
0.0,0.9998528957366943
0.0,0.9998528957366943
1.0,0.6569939255714417
0.0,0.9998461008071899
0.0,0.9998489618301392
0.0,0.9985034465789795
0.0,0.8990435600280762
0.0,0.9998185038566589
1.0,0.9959003329277039
0.0,0.9988163709640503
0.0,0.9995224475860596
1.0,0.9175841808319092
1.0,0.8440533876419067
0.0,0.9998332262039185
0.0,0.999853253364563
0.0,0.9998522996902466
1.0,0.999692440032959
1.0,0.9992276430130005
0.0,0.9998524188995361
0.0,0.9992571473121643
0.0,0.9998086094856262
0.0,0.9998522996902466
0.0,0.989371657371521
0.0,0.9998522996902466
0.0,0.99981290102005
0.0,0.9998352527618408
0.0,0.9997616410255432
0.0,0.9998145699501038
0.0,0.999321699142456
1.0,0.9645978808403015
1.0,0.9949234127998352
0.0,0.9998396635055542
1.0,0.7781635522842407
1.0,0.9991217255592346
1.0,0.9995790123939514
0.0,0.9911310076713562
1.0,0.999675989151001
0.0,0.9758049845695496
1.0,0.9935095906257629
0.0,0.9998517036437988
0.0,0.9998517036437988
1.0,0.9958385229110718
1.0,0.999680757522583
0.0,0.9998358488082886
0.0,0.9997900128364563
1.0,0.9995262622833252
1.0,0.9709412455558777
1.0,0.9811381101608276
0.0,0.996207594871521
1.0,0.668857753276825
1.0,0.9447090029716492
0.0,0.9955418705940247
0.0,0.9913790225982666
1.0,0.8090770840644836
1.0,0.9995262622833252
1.0,0.9990482926368713
0.0,0.9998461008071899
0.0,0.9998469352722168
1.0,0.976904571056366
1.0,0.9973871111869812
1.0,0.9947932362556458
1.0,0.9076553583145142
1.0,0.9980725049972534
1.0,0.9711692929267883
0.0,0.9986473917961121
1.0,0.877588152885437
0.0,0.9739795327186584
1.0,0.877588152885437
0.0,0.9998468160629272
0.0,0.9998231530189514
1.0,0.9991689920425415
1.0,0.9980997443199158
0.0,0.998831570148468
1.0,0.9792631268501282
1.0,0.9976730942726135
1.0,0.9976730942726135
1.0,0.992580771446228
0.0,0.9998394250869751
1.0,0.9996944665908813
0.0,0.9998519420623779
1.0,0.9984534978866577
1.0,0.999672532081604
1.0,0.8778609037399292
1.0,0.9950509667396545
1.0,0.9972367286682129
1.0,0.9996349811553955
1.0,0.9834735989570618
1.0,0.9980775117874146
0.0,0.9998362064361572
0.0,0.9998466968536377
0.0,0.99978107213974
0.0,0.9996651411056519
0.0,0.9998334646224976
0.0,0.9142279028892517
1.0,0.999698281288147
1.0,0.999702513217926
0.0,0.9998370409011841
0.0,0.9998496770858765
0.0,0.9997634291648865
1.0,0.999680757522583
0.0,0.9994999170303345
1.0,0.8783478140830994
0.0,0.9997170567512512
0.0,0.9998496770858765
1.0,0.8783478140830994
1.0,0.8783478140830994
0.0,0.9997995495796204
1.0,0.9996411800384521
0.0,0.9998496770858765
0.0,0.9998538494110107
0.0,0.9998434782028198
1.0,0.9994409680366516
0.0,0.9998394250869751
0.0,0.9998478889465332
1.0,0.998223602771759
1.0,0.9992749094963074
0.0,0.9998418092727661
0.0,0.999853253364563
1.0,0.999702513217926
1.0,0.998223602771759
0.0,0.5874247550964355
0.0,0.9998520612716675
0.0,0.9998315572738647
1.0,0.9922651052474976
0.0,0.9998455047607422
1.0,0.7420894503593445
0.0,0.9997984766960144
1.0,0.9776816368103027
0.0,0.9995470643043518
0.0,0.9998113512992859
0.0,0.9998372793197632
1.0,0.9979939460754395
0.0,0.9998201727867126
1.0,0.9996047616004944
0.0,0.9998384714126587
1.0,0.9992916584014893
0.0,0.9998526573181152
0.0,0.9998113512992859
1.0,0.9884158372879028
0.0,0.9998462200164795
1.0,0.9996613264083862
0.0,0.9994739890098572
0.0,0.9956167936325073
1.0,0.9997007846832275
0.0,0.9990235567092896
0.0,0.9998482465744019
0.0,0.9998388290405273
0.0,0.999850869178772
0.0,0.9998360872268677
0.0,0.9983349442481995
1.0,0.5182749032974243
0.0,0.9998501539230347
0.0,0.9606298804283142
0.0,0.8937981128692627
0.0,0.9873220324516296
0.0,0.999515175819397
1.0,0.9952084422111511
1.0,0.9985880255699158
1.0,0.999104917049408
0.0,0.9998399019241333
1.0,0.9996469020843506
0.0,0.9998451471328735
1.0,0.9996469020843506
1.0,0.999183714389801
1.0,0.9894004464149475
0.0,0.9998451471328735
0.0,0.999760091304779
0.0,0.9989827275276184
1.0,0.9958256483078003
0.0,0.9996065497398376
0.0,0.9997995495796204
0.0,0.9998501539230347
0.0,0.9962142109870911
0.0,0.9989487528800964
0.0,0.9996567964553833
1.0,0.9968980550765991
0.0,0.9997937083244324
0.0,0.9996567964553833
1.0,0.768982470035553
0.0,0.9996567964553833
0.0,0.9996069073677063
1.0,0.9996322393417358
0.0,0.9997574687004089
0.0,0.988239049911499
0.0,0.9998385906219482
1.0,0.879789412021637
0.0,0.8971881866455078
0.0,0.9997444748878479
0.0,0.9997634291648865
0.0,0.9995104074478149
0.0,0.9998264908790588
0.0,0.9998469352722168
0.0,0.9998331069946289
0.0,0.9993717074394226
1.0,0.6503756046295166
0.0,0.9998331069946289
0.0,0.9998352527618408
1.0,0.9996589422225952
0.0,0.9998185038566589
0.0,0.996929943561554
0.0,0.9995319843292236
1.0,0.7576169371604919
1.0,0.9934519529342651
0.0,0.9251565337181091
1.0,0.9934519529342651
1.0,0.9996080994606018
0.0,0.9998131394386292
0.0,0.9996377229690552
1.0,0.9019662141799927
0.0,0.9998236298561096
1.0,0.9817650318145752
0.0,0.969798743724823
0.0,0.9993926286697388
0.0,0.9998306035995483
1.0,0.987882137298584
0.0,0.9998511075973511
1.0,0.9963468909263611
0.0,0.6588171124458313
1.0,0.9996684789657593
1.0,0.9696088433265686
1.0,0.9814635515213013
1.0,0.9983458518981934
0.0,0.9998297691345215
0.0,0.9998459815979004
0.0,0.9998387098312378
0.0,0.9992675185203552
1.0,0.9993686079978943
1.0,0.9460099339485168
0.0,0.9998213648796082
0.0,0.9998295307159424
0.0,0.9998470544815063
0.0,0.9998468160629272
1.0,0.9985912442207336
0.0,0.9998393058776855
1.0,0.9935457110404968
0.0,0.999534010887146
0.0,0.9993706345558167
0.0,0.9998528957366943
0.0,0.9762745499610901
0.0,0.9990856647491455
1.0,0.9963233470916748
1.0,0.9968417882919312
0.0,0.9998412132263184
0.0,0.9998190999031067
0.0,0.9994909763336182
0.0,0.9996289014816284
0.0,0.9971088767051697
0.0,0.9998301267623901
0.0,0.9996951818466187
1.0,0.9389103055000305
1.0,0.9996926784515381
0.0,0.9998410940170288
0.0,0.9998389482498169
0.0,0.9996649026870728
1.0,0.9996999502182007
0.0,0.9996222257614136
0.0,0.9991594552993774
0.0,0.9985402822494507
0.0,0.9986995458602905
0.0,0.8668552041053772
0.0,0.9998458623886108
1.0,0.9505835771560669
0.0,0.9998327493667603
0.0,0.9958651065826416
1.0,0.9952322840690613
1.0,0.9979221224784851
0.0,0.9986336827278137
1.0,0.9881806373596191
0.0,0.9985402822494507
0.0,0.9894629120826721
0.0,0.9998462200164795
0.0,0.9998459815979004
1.0,0.9812232255935669
1.0,0.9992663264274597
1.0,0.9995898604393005
0.0,0.9952367544174194
0.0,0.9992799162864685
0.0,0.9992609620094299
0.0,0.7004619836807251
0.0,0.9995105266571045
0.0,0.999723494052887
0.0,0.9998527765274048
0.0,0.99517822265625
0.0,0.999383807182312
0.0,0.9998509883880615
0.0,0.9997187256813049
0.0,0.9996411800384521
1.0,0.8862451314926147
1.0,0.9116529822349548
1.0,0.9831055998802185
1.0,0.9958004355430603
1.0,0.9989859461784363
1.0,0.9857017993927002
1.0,0.9806868433952332
1.0,0.9806868433952332
1.0,0.9617102146148682
1.0,0.9806868433952332
1.0,0.8123019933700562
1.0,0.9996155500411987
1.0,0.990034282207489
0.0,0.9993077516555786
0.0,0.9989149570465088
1.0,0.9818261861801147
1.0,0.999300479888916
0.0,0.9998511075973511
0.0,0.9998507499694824
1.0,0.5286914706230164
1.0,0.999300479888916
0.0,0.9981719255447388
0.0,0.959227442741394
0.0,0.9997367262840271
0.0,0.998196542263031
0.0,0.9986186027526855
0.0,0.9976713061332703
0.0,0.9998502731323242
1.0,0.9781087636947632
0.0,0.9998158812522888
0.0,0.9998505115509033
0.0,0.99842369556427
0.0,0.9998486042022705
0.0,0.9998180270195007
0.0,0.9991875290870667
1.0,0.9981755018234253
0.0,0.999550998210907
0.0,0.9994292855262756
0.0,0.9991875290870667
1.0,0.8851203918457031
1.0,0.9781266450881958
0.0,0.9984719157218933
0.0,0.9998514652252197
0.0,0.9945588707923889
1.0,0.9969626069068909
1.0,0.9994204044342041
0.0,0.9945588707923889
0.0,0.9995947480201721
0.0,0.9998204112052917
1.0,0.9986010193824768
1.0,0.9996994733810425
1.0,0.9671042561531067
1.0,0.7660447359085083
0.0,0.9998435974121094
0.0,0.9998272061347961
0.0,0.9998272061347961
1.0,0.994889497756958
0.0,0.9993683695793152
0.0,0.9996942281723022
0.0,0.9998509883880615
0.0,0.9989799857139587
0.0,0.9998331069946289
0.0,0.9995156526565552
0.0,0.9998519420623779
0.0,0.99359530210495
1.0,0.9749836325645447
0.0,0.999021053314209
0.0,0.999392032623291
0.0,0.9994925260543823
0.0,0.9994863271713257
0.0,0.9951508045196533
0.0,0.9995436072349548
0.0,0.999737560749054
1.0,0.9961251616477966
0.0,0.9965083003044128
0.0,0.9974644184112549
1.0,0.9996565580368042
1.0,0.9637659192085266
1.0,0.9923898577690125
0.0,0.9987202882766724
1.0,0.9989301562309265
1.0,0.9861912727355957
0.0,0.9994291663169861
0.0,0.97242671251297
0.0,0.97242671251297
0.0,0.9998249411582947
0.0,0.9998373985290527
1.0,0.8814361691474915
1.0,0.9997017979621887
1.0,0.9971311092376709
1.0,0.9996219873428345
1.0,0.9994521737098694
1.0,0.9932683110237122
1.0,0.9986802935600281
1.0,0.9986802935600281
1.0,0.9996899366378784
1.0,0.9996899366378784
1.0,0.9856869578361511
0.0,0.9998530149459839
1.0,0.5993887186050415
1.0,0.9607755541801453
0.0,0.9878544211387634
0.0,0.9986427426338196
1.0,0.9607755541801453
0.0,0.9905984997749329
0.0,0.8318605422973633
0.0,0.9995381832122803
0.0,0.9998206496238708
0.0,0.999853253364563
0.0,0.999853253364563
0.0,0.9978138208389282
0.0,0.9944057464599609
0.0,0.9995943903923035
0.0,0.9998186230659485
0.0,0.9986063838005066
0.0,0.9998434782028198
1.0,0.9571435451507568
0.0,0.9977593421936035
0.0,0.9987804293632507
0.0,0.9998461008071899
0.0,0.9998480081558228
0.0,0.9947307109832764
1.0,0.9843637347221375
0.0,0.9993706345558167
0.0,0.9779967665672302
0.0,0.9990836381912231
0.0,0.9997149109840393
0.0,0.9779967665672302
0.0,0.9890943169593811
1.0,0.8814123272895813
0.0,0.999762237071991
1.0,0.9971856474876404
0.0,0.9990836381912231
1.0,0.9060330986976624
1.0,0.9992830157279968
1.0,0.9974639415740967
0.0,0.9998443126678467
0.0,0.9994266033172607
0.0,0.9998407363891602
0.0,0.9995915293693542
0.0,0.9998407363891602
0.0,0.9909613728523254
0.0,0.9607772827148438
0.0,0.9994760155677795
0.0,0.9986063838005066
0.0,0.9985126852989197
0.0,0.9998369216918945
0.0,0.9985126852989197
0.0,0.9998477697372437
0.0,0.9998435974121094
0.0,0.9991324543952942
0.0,0.9924769997596741
0.0,0.9998531341552734
0.0,0.9985823631286621
0.0,0.9998354911804199
0.0,0.9998536109924316
1.0,0.9995686411857605
0.0,0.999640703201294
0.0,0.9998461008071899
0.0,0.9998418092727661
1.0,0.9958974123001099
0.0,0.9998175501823425
0.0,0.999840259552002
1.0,0.9954801797866821
0.0,0.9998430013656616
0.0,0.9993342757225037
0.0,0.9998525381088257
0.0,0.9998363256454468
1.0,0.989210844039917
1.0,0.8048709630966187
1.0,0.9909064769744873
0.0,0.9997870326042175
0.0,0.9937459230422974
1.0,0.9950809478759766
0.0,0.9828093647956848
0.0,0.8825640678405762
1.0,0.9518004655838013
1.0,0.9459672570228577
0.0,0.9998489618301392
0.0,0.9998469352722168
0.0,0.9997386336326599
0.0,0.9998000264167786
0.0,0.9998030066490173
0.0,0.9998353719711304
0.0,0.9989818930625916
0.0,0.9526301622390747
0.0,0.9998200535774231
0.0,0.99983811378479
0.0,0.8516102433204651
0.0,0.9998488426208496
0.0,0.9975749850273132
1.0,0.999619722366333
0.0,0.9973146319389343
0.0,0.9989669322967529
0.0,0.9995025396347046
0.0,0.9996917247772217
0.0,0.9998527765274048
0.0,0.9998013377189636
0.0,0.9998487234115601
0.0,0.9998435974121094
0.0,0.9998472929000854
1.0,0.9763073921203613
0.0,0.9997972846031189
0.0,0.9998520612716675
0.0,0.9998482465744019
1.0,0.9987664222717285
1.0,0.9261932373046875
0.0,0.9537138938903809
0.0,0.9960882663726807
0.0,0.9465703964233398
0.0,0.9997547268867493
0.0,0.9990160465240479
1.0,0.9965552091598511
0.0,0.9998180270195007
0.0,0.99856036901474
0.0,0.9997653365135193
0.0,0.9316543936729431
0.0,0.997864305973053
0.0,0.999640941619873
0.0,0.9996881484985352
0.0,0.9979776740074158
0.0,0.999847412109375
1.0,0.9459672570228577
0.0,0.9998169541358948
0.0,0.9997852444648743
0.0,0.9998058676719666
0.0,0.9998540878295898
1.0,0.9988453388214111
1.0,0.9988453388214111
1.0,0.9988453388214111
0.0,0.9998421669006348
1.0,0.9978284239768982
1.0,0.9975818395614624
0.0,0.9998131394386292
0.0,0.9983952641487122
0.0,0.9998527765274048
0.0,0.9997913241386414
0.0,0.9997130036354065
0.0,0.8946396112442017
1.0,0.9988465309143066
0.0,0.9990326166152954
0.0,0.9998389482498169
0.0,0.9998304843902588
0.0,0.9998304843902588
0.0,0.9998441934585571
0.0,0.9998389482498169
0.0,0.9998389482498169
1.0,0.9898267984390259
1.0,0.9991372227668762
1.0,0.9987115859985352
1.0,0.9991372227668762
0.0,0.9998316764831543
0.0,0.9995224475860596
1.0,0.9995468258857727
0.0,0.9998445510864258
0.0,0.6994301676750183
1.0,0.9990478157997131
1.0,0.9990478157997131
1.0,0.9990478157997131
0.0,0.9997932314872742
0.0,0.9998114705085754
0.0,0.9998262524604797
0.0,0.9997735619544983
0.0,0.993053138256073
0.0,0.9979745745658875
0.0,0.9998511075973511
0.0,0.9993922710418701
0.0,0.9998288154602051
0.0,0.7015702128410339
0.0,0.9982883334159851
0.0,0.9998345375061035
1.0,0.9666382074356079
1.0,0.996246874332428
1.0,0.9976944327354431
1.0,0.9981369972229004
1.0,0.6972371339797974
1.0,0.998196542263031
0.0,0.9994853734970093
0.0,0.9998062252998352
0.0,0.9998502731323242
0.0,0.9998277425765991
0.0,0.9998062252998352
0.0,0.9997617602348328
0.0,0.9998451471328735
0.0,0.9998490810394287
0.0,0.9998062252998352
0.0,0.9998062252998352
0.0,0.9998451471328735
0.0,0.9998451471328735
0.0,0.9998451471328735
1.0,0.9959911704063416
1.0,0.9984814524650574
1.0,0.9867119789123535
0.0,0.9998447895050049
0.0,0.9997348189353943
1.0,0.9065406918525696
1.0,0.9986346364021301
1.0,0.9669419527053833
1.0,0.9784850478172302
0.0,0.9997066855430603
1.0,0.9807277917861938
0.0,0.9998372793197632
0.0,0.999830961227417
1.0,0.977655291557312
0.0,0.9998444318771362
1.0,0.994551956653595
0.0,0.5285425782203674
1.0,0.9932899475097656
1.0,0.9810689091682434
0.0,0.9991708993911743
1.0,0.9924081563949585
0.0,0.7683882713317871
1.0,0.9846457839012146
1.0,0.9996397495269775
1.0,0.9977509379386902
0.0,0.9994264841079712
1.0,0.9996397495269775
0.0,0.9986973404884338
0.0,0.9997361302375793
0.0,0.9998296499252319
0.0,0.9419103860855103
1.0,0.9444456696510315
0.0,0.9995627999305725
1.0,0.9952718615531921
0.0,0.9948908090591431
0.0,0.9997836947441101
0.0,0.9866182208061218
0.0,0.9958899617195129
1.0,0.996250331401825
0.0,0.9958899617195129
0.0,0.9992603659629822
0.0,0.9998317956924438
0.0,0.9981537461280823
0.0,0.9957273006439209
1.0,0.9746345281600952
1.0,0.9746345281600952
0.0,0.9980574250221252
0.0,0.999816358089447
0.0,0.9970989227294922
0.0,0.9980574250221252
0.0,0.9997952580451965
0.0,0.9993756413459778
0.0,0.9998388290405273
1.0,0.9929066896438599
1.0,0.9978799819946289
1.0,0.9807054400444031
0.0,0.9998364448547363
1.0,0.9807054400444031
0.0,0.5446993112564087
0.0,0.9992314577102661
0.0,0.7596243023872375
0.0,0.9998230338096619
0.0,0.9998230338096619
0.0,0.9998230338096619
0.0,0.8902955055236816
0.0,0.8902955055236816
0.0,0.9873759746551514
0.0,0.9996410608291626
1.0,0.9935687780380249
0.0,0.892602264881134
0.0,0.9998377561569214
0.0,0.9997592568397522
1.0,0.9869326949119568
0.0,0.9989939332008362
0.0,0.9966045618057251
1.0,0.9996852874755859
0.0,0.9996529817581177
0.0,0.9850481748580933
0.0,0.9997135996818542
0.0,0.9850481748580933
0.0,0.9316118955612183
0.0,0.9850481748580933
0.0,0.9993047714233398
0.0,0.9998432397842407
0.0,0.9996563196182251
0.0,0.9997101426124573
0.0,0.9978790283203125
0.0,0.9998471736907959
0.0,0.8725780844688416
1.0,0.9996090531349182
0.0,0.9988706707954407
1.0,0.9991334080696106
0.0,0.999846339225769
0.0,0.9997089505195618
1.0,0.9997019171714783
0.0,0.9745404124259949
0.0,0.999850869178772
1.0,0.9997019171714783
1.0,0.9997019171714783
0.0,0.9997089505195618
1.0,0.9771669507026672
1.0,0.999699592590332
0.0,0.9994038343429565
1.0,0.9408283233642578
0.0,0.9998418092727661
0.0,0.9992403984069824
0.0,0.9998488426208496
0.0,0.9998488426208496
1.0,0.9042001366615295
1.0,0.8603380918502808
1.0,0.989514946937561
0.0,0.9998378753662109
0.0,0.9998378753662109
0.0,0.9998490810394287
1.0,0.669459879398346
0.0,0.9995309114456177
1.0,0.9996703863143921
1.0,0.9419053196907043
0.0,0.9788441061973572
1.0,0.999702513217926
1.0,0.9856774806976318
1.0,0.9995137453079224
1.0,0.9890068769454956
0.0,0.9997898936271667
0.0,0.9874035120010376
0.0,0.999850869178772
0.0,0.9998337030410767
1.0,0.9991735816001892
1.0,0.9969165325164795
0.0,0.9637112021446228
1.0,0.9561846852302551
1.0,0.9996556043624878
1.0,0.9986288547515869
0.0,0.9996522665023804
0.0,0.9996522665023804
0.0,0.9998483657836914
0.0,0.9998525381088257
0.0,0.9998495578765869
0.0,0.999739944934845
0.0,0.9343098998069763
1.0,0.9783419370651245
0.0,0.9998430013656616
1.0,0.7958087921142578
0.0,0.9946257472038269
1.0,0.8508276343345642
0.0,0.9996803998947144
1.0,0.9393026828765869
1.0,0.9885162115097046
0.0,0.9998414516448975
0.0,0.9996494054794312
1.0,0.9985151886940002
0.0,0.9968020915985107
0.0,0.9991124272346497
1.0,0.9994255304336548
1.0,0.9991865754127502
1.0,0.9861541390419006
0.0,0.9998169541358948
1.0,0.9995513558387756
0.0,0.9998090863227844
1.0,0.9929414987564087
1.0,0.9912286996841431
1.0,0.9832383394241333
1.0,0.9865933656692505
1.0,0.9996570348739624
1.0,0.9974539875984192
1.0,0.9954689741134644
1.0,0.9988358616828918
1.0,0.9985132813453674
1.0,0.9988677501678467
1.0,0.9994692206382751
1.0,0.9996997117996216
1.0,0.9997014403343201
1.0,0.9997010827064514
1.0,0.9997010827064514
1.0,0.9942741990089417
1.0,0.9983518123626709
1.0,0.9994608759880066
1.0,0.9997001886367798
0.0,0.9998340606689453
1.0,0.9997010827064514
1.0,0.9991908669471741
1.0,0.9983599781990051
1.0,0.9955700039863586
1.0,0.9992570281028748
1.0,0.9996999502182007
1.0,0.9994925260543823
1.0,0.9994658827781677
0.0,0.9997865557670593
0.0,0.999503493309021
0.0,0.9998224377632141
0.0,0.9998064637184143
0.0,0.9998492002487183
1.0,0.999555766582489
0.0,0.9998528957366943
1.0,0.999555766582489
0.0,0.9995185136795044
0.0,0.9998437166213989
1.0,0.9996997117996216
1.0,0.9996997117996216
0.0,0.9998515844345093
0.0,0.9998496770858765
0.0,0.9998496770858765
1.0,0.9961305856704712
1.0,0.9961305856704712
0.0,0.9998496770858765
0.0,0.9993686079978943
1.0,0.9993422627449036
0.0,0.9584243297576904
1.0,0.9876699447631836
0.0,0.9998050332069397
0.0,0.9998050332069397
1.0,0.9970179796218872
0.0,0.9998401403427124
1.0,0.9459672570228577
0.0,0.9979979395866394
0.0,0.9997647404670715
0.0,0.9508642554283142
0.0,0.9957453608512878
1.0,0.9778335094451904
1.0,0.9987854361534119
1.0,0.9988447427749634
1.0,0.999237060546875
1.0,0.9937933683395386
1.0,0.9986469149589539
0.0,0.9998272061347961
0.0,0.9974417686462402
0.0,0.9998296499252319
0.0,0.9998466968536377
1.0,0.9779054522514343
0.0,0.9986398816108704
0.0,0.9998534917831421
0.0,0.999613344669342
1.0,0.9590747952461243
0.0,0.9998517036437988
0.0,0.9996699094772339
1.0,0.9992271661758423
0.0,0.9996699094772339
1.0,0.996799111366272
1.0,0.9990563988685608
0.0,0.9996699094772339
1.0,0.9454803466796875
1.0,0.9909563660621643
0.0,0.9996699094772339
0.0,0.9996639490127563
1.0,0.9454803466796875
1.0,0.9992271661758423
1.0,0.996799111366272
1.0,0.9994176626205444
1.0,0.9990563988685608
1.0,0.9866428375244141
1.0,0.9866428375244141
1.0,0.9866428375244141
1.0,0.9866428375244141
1.0,0.9899251461029053
1.0,0.9899251461029053
0.0,0.9997369647026062
1.0,0.9994625449180603
1.0,0.9994625449180603
0.0,0.9850672483444214
0.0,0.9955378770828247
0.0,0.997832715511322
0.0,0.9748765230178833
0.0,0.9996963739395142
1.0,0.9966660141944885
1.0,0.9991758465766907
0.0,0.9998377561569214
0.0,0.9997792840003967
0.0,0.6517850756645203
0.0,0.9982159733772278
1.0,0.8267634510993958
0.0,0.9997827410697937
1.0,0.9993764758110046
1.0,0.9897465705871582
1.0,0.9993270635604858
1.0,0.9896177649497986
0.0,0.9998464584350586
1.0,0.998702883720398
0.0,0.9998513460159302
1.0,0.9941133856773376
1.0,0.9941133856773376
0.0,0.7149298787117004
1.0,0.9416626691818237
0.0,0.9826350212097168
0.0,0.9964744448661804
0.0,0.9996250867843628
0.0,0.9998301267623901
0.0,0.9998525381088257
0.0,0.999853253364563
0.0,0.9027184844017029
1.0,0.9805254340171814
0.0,0.9995473027229309
0.0,0.9986094236373901
1.0,0.9996435642242432
0.0,0.9998364448547363
0.0,0.9993951320648193
1.0,0.9968488812446594
1.0,0.9968488812446594
0.0,0.999853253364563
0.0,0.9998445510864258
0.0,0.9991582632064819
1.0,0.9978050589561462
0.0,0.9998295307159424
0.0,0.999835729598999
0.0,0.999535083770752
1.0,0.9991922974586487
0.0,0.9996582269668579
1.0,0.9874221086502075
0.0,0.5531105399131775
0.0,0.9998456239700317
0.0,0.9998471736907959
0.0,0.9911474585533142
0.0,0.9996976852416992
0.0,0.9948453903198242
1.0,0.8594292402267456
0.0,0.9998505115509033
0.0,0.9998493194580078
1.0,0.9527169466018677
0.0,0.7999541759490967
1.0,0.9975175857543945
1.0,0.996994137763977
0.0,0.9996703863143921
1.0,0.999701201915741
1.0,0.9979693293571472
0.0,0.9955170750617981
0.0,0.9994000196456909
0.0,0.9998427629470825
